"conf_rank","pt_seq","pop_mean","pop_sd","zscore","prob"
3,-13.2,4.31875,2.07244383217013,-15.2838924235055,1.41731651438438e-17
3,-13.1,4.31875,2.07244383217013,-15.1838924235055,2.14054334048487e-17
3,-13,4.31875,2.07244383217013,-15.0838924235055,3.22539768450355e-17
3,-12.9,4.31875,2.07244383217013,-14.9838924235055,4.84891668301423e-17
3,-12.8,4.31875,2.07244383217013,-14.8838924235055,7.27291522958775e-17
3,-12.7,4.31875,2.07244383217013,-14.7838924235055,1.08836565191992e-16
3,-12.6,4.31875,2.07244383217013,-14.6838924235055,1.62496411769693e-16
3,-12.5,4.31875,2.07244383217013,-14.5838924235055,2.42055815250648e-16
3,-12.4,4.31875,2.07244383217013,-14.4838924235055,3.59741231311647e-16
3,-12.3,4.31875,2.07244383217013,-14.3838924235055,5.33418433038461e-16
3,-12.2,4.31875,2.07244383217013,-14.2838924235055,7.89130967431593e-16
3,-12.1,4.31875,2.07244383217013,-14.1838924235055,1.16475230710383e-15
3,-12,4.31875,2.07244383217013,-14.0838924235055,1.71522722493645e-15
3,-11.9,4.31875,2.07244383217013,-13.9838924235055,2.52007519059065e-15
3,-11.8,4.31875,2.07244383217013,-13.8838924235055,3.69410521434349e-15
3,-11.7,4.31875,2.07244383217013,-13.7838924235055,5.40267842827335e-15
3,-11.6,4.31875,2.07244383217013,-13.6838924235055,7.88339427500519e-15
3,-11.5,4.31875,2.07244383217013,-13.5838924235055,1.14768267288553e-14
3,-11.4,4.31875,2.07244383217013,-13.4838924235055,1.66699781763659e-14
3,-11.3,4.31875,2.07244383217013,-13.3838924235055,2.41575590768046e-14
3,-11.2,4.31875,2.07244383217013,-13.2838924235055,3.49281890277778e-14
3,-11.1,4.31875,2.07244383217013,-13.1838924235055,5.03853496410301e-14
3,-11,4.31875,2.07244383217013,-13.0838924235055,7.25166723944913e-14
3,-10.9,4.31875,2.07244383217013,-12.9838924235055,1.04130280217466e-13
3,-10.8,4.31875,2.07244383217013,-12.8838924235055,1.49183910266964e-13
3,-10.7,4.31875,2.07244383217013,-12.7838924235055,2.13242084044611e-13
3,-10.6,4.31875,2.07244383217013,-12.6838924235055,3.04109537152132e-13
3,-10.5,4.31875,2.07244383217013,-12.5838924235055,4.32706643206562e-13
3,-10.4,4.31875,2.07244383217013,-12.4838924235055,6.14276216417937e-13
3,-10.3,4.31875,2.07244383217013,-12.3838924235055,8.70042909149913e-13
3,-10.2,4.31875,2.07244383217013,-12.2838924235055,1.22948914528526e-12
3,-10.1,4.31875,2.07244383217013,-12.1838924235055,1.73346871405007e-12
3,-10,4.31875,2.07244383217013,-12.0838924235055,2.43845547026261e-12
3,-9.9,4.31875,2.07244383217013,-11.9838924235055,3.42232616275065e-12
3,-9.8,4.31875,2.07244383217013,-11.8838924235055,4.79221121630407e-12
3,-9.7,4.31875,2.07244383217013,-11.7838924235055,6.69512568444144e-12
3,-9.6,4.31875,2.07244383217013,-11.6838924235055,9.33232798996142e-12
3,-9.5,4.31875,2.07244383217013,-11.5838924235055,1.29786638039902e-11
3,-9.4,4.31875,2.07244383217013,-11.4838924235055,1.80085587804412e-11
3,-9.3,4.31875,2.07244383217013,-11.3838924235055,2.49308554658137e-11
3,-9.2,4.31875,2.07244383217013,-11.2838924235055,3.44353831175855e-11
3,-9.1,4.31875,2.07244383217013,-11.1838924235055,4.74550509965882e-11
3,-9,4.31875,2.07244383217013,-11.0838924235055,6.52484251487004e-11
3,-8.9,4.31875,2.07244383217013,-10.9838924235055,8.95092606965469e-11
3,-8.8,4.31875,2.07244383217013,-10.8838924235055,1.22511410760677e-10
3,-8.7,4.31875,2.07244383217013,-10.7838924235055,1.67300038177426e-10
3,-8.6,4.31875,2.07244383217013,-10.6838924235055,2.27943266085793e-10
3,-8.5,4.31875,2.07244383217013,-10.5838924235055,3.09862504123651e-10
3,-8.4,4.31875,2.07244383217013,-10.4838924235055,4.2026490967166e-10
3,-8.3,4.31875,2.07244383217013,-10.3838924235055,5.68708074972773e-10
3,-8.2,4.31875,2.07244383217013,-10.2838924235055,7.67835425060506e-10
3,-8.1,4.31875,2.07244383217013,-10.1838924235055,1.03433140384439e-09
3,-8,4.31875,2.07244383217013,-10.0838924235055,1.39015885036909e-09
3,-7.9,4.31875,2.07244383217013,-9.98389242350548,1.86415767617085e-09
3,-7.8,4.31875,2.07244383217013,-9.88389242350548,2.49410484083266e-09
3,-7.7,4.31875,2.07244383217013,-9.78389242350548,3.32936164704715e-09
3,-7.6,4.31875,2.07244383217013,-9.68389242350548,4.43426669798791e-09
3,-7.5,4.31875,2.07244383217013,-9.58389242350549,5.89247287155447e-09
3,-7.4,4.31875,2.07244383217013,-9.48389242350548,7.81247603486733e-09
3,-7.3,4.31875,2.07244383217013,-9.38389242350548,1.03346439340094e-08
3,-7.2,4.31875,2.07244383217013,-9.28389242350548,1.36401281037406e-08
3,-7.1,4.31875,2.07244383217013,-9.18389242350548,1.79621325306394e-08
3,-7,4.31875,2.07244383217013,-9.08389242350549,2.36001234388266e-08
3,-6.9,4.31875,2.07244383217013,-8.98389242350548,3.09376987718946e-08
3,-6.8,4.31875,2.07244383217013,-8.88389242350548,4.04649981649519e-08
3,-6.7,4.31875,2.07244383217013,-8.78389242350548,5.28067295845898e-08
3,-6.6,4.31875,2.07244383217013,-8.68389242350548,6.87571232886623e-08
3,-6.5,4.31875,2.07244383217013,-8.58389242350549,8.93234041068005e-08
3,-6.4,4.31875,2.07244383217013,-8.48389242350548,1.15779706987671e-07
3,-6.3,4.31875,2.07244383217013,-8.38389242350548,1.49733757031735e-07
3,-6.2,4.31875,2.07244383217013,-8.28389242350548,1.93209103638117e-07
3,-6.1,4.31875,2.07244383217013,-8.18389242350548,2.48746249882936e-07
3,-6,4.31875,2.07244383217013,-8.08389242350549,3.19526664927388e-07
3,-5.9,4.31875,2.07244383217013,-7.98389242350548,4.09524422426459e-07
3,-5.8,4.31875,2.07244383217013,-7.88389242350548,5.23691086044723e-07
3,-5.7,4.31875,2.07244383217013,-7.78389242350548,6.68180479875151e-07
3,-5.6,4.31875,2.07244383217013,-7.68389242350548,8.50621153410094e-07
3,-5.5,4.31875,2.07244383217013,-7.58389242350548,1.08044569520434e-06
3,-5.4,4.31875,2.07244383217013,-7.48389242350548,1.36928758461112e-06
3,-5.3,4.31875,2.07244383217013,-7.38389242350548,1.73145801541177e-06
3,-5.2,4.31875,2.07244383217013,-7.28389242350548,2.18451709719227e-06
3,-5.1,4.31875,2.07244383217013,-7.18389242350548,2.74995605778593e-06
3,-5,4.31875,2.07244383217013,-7.08389242350548,3.45400954968215e-06
3,-4.9,4.31875,2.07244383217013,-6.98389242350548,4.32861991979148e-06
3,-4.8,4.31875,2.07244383217013,-6.88389242350548,5.41257834738737e-06
3,-4.7,4.31875,2.07244383217013,-6.78389242350548,6.75287109770157e-06
3,-4.6,4.31875,2.07244383217013,-6.68389242350548,8.4062627819061e-06
3,-4.5,4.31875,2.07244383217013,-6.58389242350548,1.04411524552587e-05
3,-4.4,4.31875,2.07244383217013,-6.48389242350548,1.29397426136063e-05
3,-4.3,4.31875,2.07244383217013,-6.38389242350548,1.60005656446331e-05
3,-4.2,4.31875,2.07244383217013,-6.28389242350548,1.97414170238329e-05
3,-4.1,4.31875,2.07244383217013,-6.18389242350548,2.43027494731974e-05
3,-4,4.31875,2.07244383217013,-6.08389242350548,2.98515873657798e-05
3,-3.9,4.31875,2.07244383217013,-5.98389242350548,3.65860257881965e-05
3,-3.8,4.31875,2.07244383217013,-5.88389242350548,4.47403837744809e-05
3,-3.7,4.31875,2.07244383217013,-5.78389242350548,5.45910861878031e-05
3,-3.6,4.31875,2.07244383217013,-5.68389242350548,6.64633534197327e-05
3,-3.5,4.31875,2.07244383217013,-5.58389242350548,8.07387823463e-05
3,-3.4,4.31875,2.07244383217013,-5.48389242350548,9.78639056496269e-05
3,-3.3,4.31875,2.07244383217013,-5.38389242350548,0.000118359819483733
3,-3.2,4.31875,2.07244383217013,-5.28389242350548,0.000142832971310948
3,-3.1,4.31875,2.07244383217013,-5.18389242350548,0.000171987200316915
3,-3,4.31875,2.07244383217013,-5.08389242350548,0.000206637121863402
3,-2.9,4.31875,2.07244383217013,-4.98389242350548,0.000247722944677416
3,-2.8,4.31875,2.07244383217013,-4.88389242350548,0.000296326804607756
3,-2.7,4.31875,2.07244383217013,-4.78389242350548,0.000353690691502344
3,-2.6,4.31875,2.07244383217013,-4.68389242350548,0.000421236035765418
3,-2.5,4.31875,2.07244383217013,-4.58389242350548,0.000500585008141431
3,-2.4,4.31875,2.07244383217013,-4.48389242350548,0.000593583569953885
3,-2.3,4.31875,2.07244383217013,-4.38389242350548,0.0007023262911369
3,-2.2,4.31875,2.07244383217013,-4.28389242350548,0.000829182929703133
3,-2.1,4.31875,2.07244383217013,-4.18389242350548,0.000976826738607246
3,-2,4.31875,2.07244383217013,-4.08389242350548,0.00114826443416114
3,-1.9,4.31875,2.07244383217013,-3.98389242350548,0.00134686772417831
3,-1.8,4.31875,2.07244383217013,-3.88389242350548,0.0015764062538975
3,-1.7,4.31875,2.07244383217013,-3.78389242350548,0.00184108178358592
3,-1.6,4.31875,2.07244383217013,-3.68389242350548,0.00214556336378617
3,-1.5,4.31875,2.07244383217013,-3.58389242350548,0.00249502322280803
3,-1.4,4.31875,2.07244383217013,-3.48389242350548,0.00289517302676958
3,-1.3,4.31875,2.07244383217013,-3.38389242350548,0.00335230011589599
3,-1.2,4.31875,2.07244383217013,-3.28389242350548,0.00387330326267141
3,-1.1,4.31875,2.07244383217013,-3.18389242350548,0.0044657274387416
3,-1,4.31875,2.07244383217013,-3.08389242350548,0.00513779701926593
3,-0.899999999999999,4.31875,2.07244383217013,-2.98389242350548,0.00589844679694075
3,-0.799999999999999,4.31875,2.07244383217013,-2.88389242350548,0.00675735012452468
3,-0.699999999999999,4.31875,2.07244383217013,-2.78389242350548,0.0077249434558681
3,-0.6,4.31875,2.07244383217013,-2.68389242350548,0.00881244651276189
3,-0.5,4.31875,2.07244383217013,-2.58389242350548,0.0100318772700283
3,-0.399999999999999,4.31875,2.07244383217013,-2.48389242350548,0.0113960609258703
3,-0.299999999999999,4.31875,2.07244383217013,-2.38389242350548,0.0129186320102753
3,-0.199999999999999,4.31875,2.07244383217013,-2.28389242350548,0.0146140287829023
3,-0.0999999999999996,4.31875,2.07244383217013,-2.18389242350548,0.0164974790849413
3,0,4.31875,2.07244383217013,-2.08389242350548,0.0185849768383908
3,0.100000000000001,4.31875,2.07244383217013,-1.98389242350548,0.0208932484323073
3,0.200000000000001,4.31875,2.07244383217013,-1.88389242350548,0.0234397082998983
3,0.300000000000001,4.31875,2.07244383217013,-1.78389242350548,0.0262424030736064
3,0.4,4.31875,2.07244383217013,-1.68389242350548,0.0293199438079836
3,0.5,4.31875,2.07244383217013,-1.58389242350548,0.0326914258822423
3,0.600000000000001,4.31875,2.07244383217013,-1.48389242350548,0.0363763363354905
3,0.700000000000001,4.31875,2.07244383217013,-1.38389242350548,0.0403944485469946
3,0.800000000000001,4.31875,2.07244383217013,-1.28389242350548,0.0447657043500416
3,0.9,4.31875,2.07244383217013,-1.18389242350548,0.049510083859272
3,1,4.31875,2.07244383217013,-1.08389242350548,0.0546474634954268
3,1.1,4.31875,2.07244383217013,-0.983892423505483,0.0601974629054788
3,1.2,4.31875,2.07244383217013,-0.883892423505485,0.0661792816968342
3,1.3,4.31875,2.07244383217013,-0.783892423505484,0.072611527128003
3,1.4,4.31875,2.07244383217013,-0.683892423505482,0.0795120341207545
3,1.5,4.31875,2.07244383217013,-0.583892423505485,0.0868976791759386
3,1.6,4.31875,2.07244383217013,-0.483892423505483,0.0947841899822328
3,1.7,4.31875,2.07244383217013,-0.383892423505485,0.103185952699329
3,1.8,4.31875,2.07244383217013,-0.283892423505484,0.112115819069757
3,1.9,4.31875,2.07244383217013,-0.183892423505482,0.121584915661898
3,2,4.31875,2.07244383217013,-0.0838924235054845,0.131602457666367
3,2.1,4.31875,2.07244383217013,0.0161075764945169,0.142175569754603
3,2.2,4.31875,2.07244383217013,0.116107576494515,0.153309116558452
3,2.3,4.31875,2.07244383217013,0.216107576494516,0.165005545339743
3,2.4,4.31875,2.07244383217013,0.316107576494518,0.177264743386617
3,2.5,4.31875,2.07244383217013,0.416107576494515,0.190083912597143
3,2.6,4.31875,2.07244383217013,0.516107576494517,0.203457463589548
3,2.7,4.31875,2.07244383217013,0.616107576494515,0.217376931512293
3,2.8,4.31875,2.07244383217013,0.716107576494516,0.231830915517217
3,2.9,4.31875,2.07244383217013,0.816107576494518,0.246805043606998
3,3,4.31875,2.07244383217013,0.916107576494515,0.262281964277349
3,3.1,4.31875,2.07244383217013,1.01610757649452,0.278241366048372
3,3.2,4.31875,2.07244383217013,1.11610757649451,0.294660025623358
3,3.3,4.31875,2.07244383217013,1.21610757649452,0.311511885032648
3,3.4,4.31875,2.07244383217013,1.31610757649452,0.328768157721148
3,3.5,4.31875,2.07244383217013,1.41610757649452,0.346397463127977
3,3.6,4.31875,2.07244383217013,1.51610757649452,0.364365988892638
3,3.7,4.31875,2.07244383217013,1.61610757649451,0.38263767941185
3,3.8,4.31875,2.07244383217013,1.71610757649452,0.401174449072639
3,3.9,4.31875,2.07244383217013,1.81610757649452,0.419936418107936
3,4,4.31875,2.07244383217013,1.91610757649452,0.43888216866858
3,4.1,4.31875,2.07244383217013,2.01610757649452,0.457969018387031
3,4.2,4.31875,2.07244383217013,2.11610757649452,0.47715330842986
3,4.3,4.31875,2.07244383217013,2.21610757649452,0.496390702803903
3,4.4,4.31875,2.07244383217013,2.31610757649452,0.515636495499497
3,4.5,4.31875,2.07244383217013,2.41610757649452,0.534845921927328
3,4.6,4.31875,2.07244383217013,2.51610757649452,0.553974471035781
3,4.7,4.31875,2.07244383217013,2.61610757649452,0.57297819448453
3,4.8,4.31875,2.07244383217013,2.71610757649452,0.591814009298019
3,4.9,4.31875,2.07244383217013,2.81610757649452,0.610439990528091
3,5,4.31875,2.07244383217013,2.91610757649452,0.628815650616426
3,5.1,4.31875,2.07244383217013,3.01610757649452,0.646902202361122
3,5.2,4.31875,2.07244383217013,3.11610757649452,0.664662802653333
3,5.3,4.31875,2.07244383217013,3.21610757649452,0.682062774454055
3,5.4,4.31875,2.07244383217013,3.31610757649452,0.69906980482166
3,5.5,4.31875,2.07244383217013,3.41610757649452,0.715654117170808
3,5.6,4.31875,2.07244383217013,3.51610757649452,0.73178861633569
3,5.7,4.31875,2.07244383217013,3.61610757649452,0.747449005417236
3,5.8,4.31875,2.07244383217013,3.71610757649452,0.762613873807553
3,5.9,4.31875,2.07244383217013,3.81610757649452,0.777264756197325
3,6,4.31875,2.07244383217013,3.91610757649452,0.791386162775911
3,6.1,4.31875,2.07244383217013,4.01610757649452,0.804965581222247
3,6.2,4.31875,2.07244383217013,4.11610757649452,0.817993451450666
3,6.3,4.31875,2.07244383217013,4.21610757649452,0.830463114413685
3,6.4,4.31875,2.07244383217013,4.31610757649452,0.842370736568311
3,6.5,4.31875,2.07244383217013,4.41610757649452,0.85371521187937
3,6.6,4.31875,2.07244383217013,4.51610757649452,0.864498043459421
3,6.7,4.31875,2.07244383217013,4.61610757649452,0.87472320712749
3,6.8,4.31875,2.07244383217013,4.71610757649452,0.884396999307022
3,6.9,4.31875,2.07244383217013,4.81610757649452,0.893527871776448
3,7,4.31875,2.07244383217013,4.91610757649452,0.902126255834343
3,7.1,4.31875,2.07244383217013,5.01610757649452,0.910204378446606
3,7.2,4.31875,2.07244383217013,5.11610757649452,0.91777607290773
3,7.3,4.31875,2.07244383217013,5.21610757649452,0.924856586474892
3,7.4,4.31875,2.07244383217013,5.31610757649452,0.931462387325884
3,7.5,4.31875,2.07244383217013,5.41610757649452,0.937610973053821
3,7.6,4.31875,2.07244383217013,5.51610757649452,0.943320682747426
3,7.7,4.31875,2.07244383217013,5.61610757649452,0.948610514520259
3,7.8,4.31875,2.07244383217013,5.71610757649452,0.953499950150151
3,7.9,4.31875,2.07244383217013,5.81610757649452,0.958008788276182
3,8,4.31875,2.07244383217013,5.91610757649452,0.96215698737944
3,8.1,4.31875,2.07244383217013,6.01610757649452,0.965964519549997
3,8.2,4.31875,2.07244383217013,6.11610757649452,0.969451235820248
3,8.3,4.31875,2.07244383217013,6.21610757649452,0.972636743627823
3,8.4,4.31875,2.07244383217013,6.31610757649452,0.975540296763098
3,8.5,4.31875,2.07244383217013,6.41610757649452,0.978180697959977
3,8.6,4.31875,2.07244383217013,6.51610757649452,0.98057621410647
3,8.7,4.31875,2.07244383217013,6.61610757649452,0.98274450388576
3,8.8,4.31875,2.07244383217013,6.71610757649452,0.984702557510359
3,8.9,4.31875,2.07244383217013,6.81610757649452,0.98646664808268
3,9,4.31875,2.07244383217013,6.91610757649452,0.988052294005375
3,9.1,4.31875,2.07244383217013,7.01610757649452,0.989474231774299
3,9.2,4.31875,2.07244383217013,7.11610757649452,0.990746398415572
3,9.3,4.31875,2.07244383217013,7.21610757649452,0.991881922775427
3,9.4,4.31875,2.07244383217013,7.31610757649452,0.992893124836242
3,9.5,4.31875,2.07244383217013,7.41610757649452,0.993791522213308
3,9.6,4.31875,2.07244383217013,7.51610757649452,0.994587842983036
3,9.7,4.31875,2.07244383217013,7.61610757649452,0.995292044002874
3,9.8,4.31875,2.07244383217013,7.71610757649452,0.995913333904626
3,9.9,4.31875,2.07244383217013,7.81610757649452,0.996460199974409
3,10,4.31875,2.07244383217013,7.91610757649452,0.996940438172428
3,10.1,4.31875,2.07244383217013,8.01610757649452,0.99736118559247
3,10.2,4.31875,2.07244383217013,8.11610757649452,0.997728954712887
3,10.3,4.31875,2.07244383217013,8.21610757649452,0.998049668846303
3,10.4,4.31875,2.07244383217013,8.31610757649452,0.998328698253014
3,10.5,4.31875,2.07244383217013,8.41610757649451,0.998570896441661
3,10.6,4.31875,2.07244383217013,8.51610757649452,0.998780636239229
3,10.7,4.31875,2.07244383217013,8.61610757649452,0.998961845269699
3,10.8,4.31875,2.07244383217013,8.71610757649452,0.99911804053587
3,10.9,4.31875,2.07244383217013,8.81610757649452,0.999252361851477
3,11,4.31875,2.07244383217013,8.91610757649451,0.999367603919916
3,11.1,4.31875,2.07244383217013,9.01610757649452,0.999466246901557
3,11.2,4.31875,2.07244383217013,9.11610757649452,0.999550485353251
3,11.3,4.31875,2.07244383217013,9.21610757649452,0.99962225546117
3,11.4,4.31875,2.07244383217013,9.31610757649452,0.999683260521527
3,11.5,4.31875,2.07244383217013,9.41610757649451,0.999734994652889
3,11.6,4.31875,2.07244383217013,9.51610757649452,0.99977876474901
3,11.7,4.31875,2.07244383217013,9.61610757649452,0.99981571070237
3,11.8,4.31875,2.07244383217013,9.71610757649452,0.999846823946267
3,11.9,4.31875,2.07244383217013,9.81610757649452,0.999872964377495
3,12,4.31875,2.07244383217013,9.91610757649451,0.999894875732756
3,12.1,4.31875,2.07244383217013,10.0161075764945,0.99991319950021
3,12.2,4.31875,2.07244383217013,10.1161075764945,0.999928487453287
3,12.3,4.31875,2.07244383217013,10.2161075764945,0.999941212897432
3,12.4,4.31875,2.07244383217013,10.3161075764945,0.999951780722009
3,12.5,4.31875,2.07244383217013,10.4161075764945,0.999960536349583
3,12.6,4.31875,2.07244383217013,10.5161075764945,0.999967773673384
3,12.7,4.31875,2.07244383217013,10.6161075764945,0.999973742071232
3,12.8,4.31875,2.07244383217013,10.7161075764945,0.999978652580841
3,12.9,4.31875,2.07244383217013,10.8161075764945,0.999982683317299
3,13,4.31875,2.07244383217013,10.9161075764945,0.999985984209034
3,13.1,4.31875,2.07244383217013,11.0161075764945,0.99998868112364
3,13.2,4.31875,2.07244383217013,11.1161075764945,0.999990879449906
3,13.3,4.31875,2.07244383217013,11.2161075764945,0.999992667197246
3,13.4,4.31875,2.07244383217013,11.3161075764945,0.999994117668649
3,13.5,4.31875,2.07244383217013,11.4161075764945,0.999995291758244
3,13.6,4.31875,2.07244383217013,11.5161075764945,0.999996239919807
3,13.7,4.31875,2.07244383217013,11.6161075764945,0.999997003847917
3,13.8,4.31875,2.07244383217013,11.7161075764945,0.999997617909142
3,13.9,4.31875,2.07244383217013,11.8161075764945,0.999998110356595
3,14,4.31875,2.07244383217013,11.9161075764945,0.999998504357442
3,14.1,4.31875,2.07244383217013,12.0161075764945,0.999998818859473
3,14.2,4.31875,2.07244383217013,12.1161075764945,0.999999069319712
3,14.3,4.31875,2.07244383217013,12.2161075764945,0.99999926831517
3,14.4,4.31875,2.07244383217013,12.3161075764945,0.999999426053261
3,14.5,4.31875,2.07244383217013,12.4161075764945,0.999999550797078
3,14.6,4.31875,2.07244383217013,12.5161075764945,0.9999996492187
3,14.7,4.31875,2.07244383217013,12.6161075764945,0.999999726691819
3,14.8,4.31875,2.07244383217013,12.7161075764945,0.999999787533417
3,14.9,4.31875,2.07244383217013,12.8161075764945,0.999999835202766
3,15,4.31875,2.07244383217013,12.9161075764945,0.999999872464825
4,-15,3.10625,1.93211954534392,-16.6076903768639,3.58612955087003e-21
4,-14.9,3.10625,1.93211954534392,-16.5076903768639,5.8484299766459e-21
4,-14.8,3.10625,1.93211954534392,-16.4076903768639,9.51265612314526e-21
4,-14.7,3.10625,1.93211954534392,-16.3076903768639,1.543169445203e-20
4,-14.6,3.10625,1.93211954534392,-16.2076903768639,2.49674898905982e-20
4,-14.5,3.10625,1.93211954534392,-16.1076903768639,4.02889300982162e-20
4,-14.4,3.10625,1.93211954534392,-16.0076903768639,6.48404931472957e-20
4,-14.3,3.10625,1.93211954534392,-15.9076903768639,1.0407747491895e-19
4,-14.2,3.10625,1.93211954534392,-15.8076903768639,1.66616186575694e-19
4,-14.1,3.10625,1.93211954534392,-15.7076903768639,2.66028266131866e-19
4,-14,3.10625,1.93211954534392,-15.6076903768639,4.2363191866324e-19
4,-13.9,3.10625,1.93211954534392,-15.5076903768639,6.72821734328808e-19
4,-13.8,3.10625,1.93211954534392,-15.4076903768639,1.06576621274787e-18
4,-13.7,3.10625,1.93211954534392,-15.3076903768639,1.6837384766939e-18
4,-13.6,3.10625,1.93211954534392,-15.2076903768639,2.65300601348451e-18
4,-13.5,3.10625,1.93211954534392,-15.1076903768639,4.16920165042005e-18
4,-13.4,3.10625,1.93211954534392,-15.0076903768639,6.53459683847042e-18
4,-13.3,3.10625,1.93211954534392,-14.9076903768639,1.02149463704773e-17
4,-13.2,3.10625,1.93211954534392,-14.8076903768639,1.59259352648546e-17
4,-13.1,3.10625,1.93211954534392,-14.7076903768639,2.4764270209667e-17
4,-13,3.10625,1.93211954534392,-14.6076903768639,3.84059071673497e-17
4,-12.9,3.10625,1.93211954534392,-14.5076903768639,5.94049457043647e-17
4,-12.8,3.10625,1.93211954534392,-14.4076903768639,9.16430298839911e-17
4,-12.7,3.10625,1.93211954534392,-14.3076903768639,1.41003118513214e-16
4,-12.6,3.10625,1.93211954534392,-14.2076903768639,2.16376765298504e-16
4,-12.5,3.10625,1.93211954534392,-14.1076903768639,3.31165697759956e-16
4,-12.4,3.10625,1.93211954534392,-14.0076903768639,5.05513869372357e-16
4,-12.3,3.10625,1.93211954534392,-13.9076903768639,7.69615856676176e-16
4,-12.2,3.10625,1.93211954534392,-13.8076903768639,1.16860661155271e-15
4,-12.1,3.10625,1.93211954534392,-13.7076903768639,1.76976773546563e-15
4,-12,3.10625,1.93211954534392,-13.6076903768639,2.67311728938348e-15
4,-11.9,3.10625,1.93211954534392,-13.5076903768639,4.02692714940933e-15
4,-11.8,3.10625,1.93211954534392,-13.4076903768639,6.05039543931337e-15
4,-11.7,3.10625,1.93211954534392,-13.3076903768639,9.0666780106484e-15
4,-11.6,3.10625,1.93211954534392,-13.2076903768639,1.35508735074722e-14
4,-11.5,3.10625,1.93211954534392,-13.1076903768639,2.01995307366385e-14
4,-11.4,3.10625,1.93211954534392,-13.0076903768639,3.00310410840411e-14
4,-11.3,3.10625,1.93211954534392,-12.9076903768639,4.45302206880652e-14
4,-11.2,3.10625,1.93211954534392,-12.8076903768639,6.58559312412636e-14
4,-11.1,3.10625,1.93211954534392,-12.7076903768639,9.71383613585732e-14
4,-11,3.10625,1.93211954534392,-12.6076903768639,1.42903454190855e-13
4,-10.9,3.10625,1.93211954534392,-12.5076903768639,2.09677102308608e-13
4,-10.8,3.10625,1.93211954534392,-12.4076903768639,3.06842750602591e-13
4,-10.7,3.10625,1.93211954534392,-12.3076903768639,4.47855146988782e-13
4,-10.6,3.10625,1.93211954534392,-12.2076903768639,6.51953135995971e-13
4,-10.5,3.10625,1.93211954534392,-12.1076903768639,9.46569625321756e-13
4,-10.4,3.10625,1.93211954534392,-12.0076903768639,1.37071258903301e-12
4,-10.3,3.10625,1.93211954534392,-11.9076903768639,1.97969447575588e-12
4,-10.2,3.10625,1.93211954534392,-11.8076903768639,2.85172839151952e-12
4,-10.1,3.10625,1.93211954534392,-11.7076903768639,4.0971008845205e-12
4,-10,3.10625,1.93211954534392,-11.6076903768639,5.87089027996336e-12
4,-9.9,3.10625,1.93211954534392,-11.5076903768639,8.39054906088063e-12
4,-9.8,3.10625,1.93211954534392,-11.4076903768639,1.19601387699475e-11
4,-9.7,3.10625,1.93211954534392,-11.3076903768639,1.70036357208325e-11
4,-9.6,3.10625,1.93211954534392,-11.2076903768639,2.41105670089206e-11
4,-9.5,3.10625,1.93211954534392,-11.1076903768639,3.40983560978652e-11
4,-9.4,3.10625,1.93211954534392,-11.0076903768639,4.80972428879977e-11
4,-9.3,3.10625,1.93211954534392,-10.9076903768639,6.76656075185032e-11
4,-9.2,3.10625,1.93211954534392,-10.8076903768639,9.49461156626548e-11
4,-9.1,3.10625,1.93211954534392,-10.7076903768639,1.3287650242931e-10
4,-9,3.10625,1.93211954534392,-10.6076903768639,1.85473260856778e-10
4,-8.9,3.10625,1.93211954534392,-10.5076903768639,2.582123032951e-10
4,-8.8,3.10625,1.93211954534392,-10.4076903768639,3.58538205154501e-10
4,-8.7,3.10625,1.93211954534392,-10.3076903768639,4.96543407362542e-10
4,-8.6,3.10625,1.93211954534392,-10.2076903768639,6.85871358716057e-10
4,-8.5,3.10625,1.93211954534392,-10.1076903768639,9.44913789012425e-10
4,-8.4,3.10625,1.93211954534392,-10.0076903768639,1.2983930747604e-09
4,-8.3,3.10625,1.93211954534392,-9.90769037686386,1.77944717887367e-09
4,-8.2,3.10625,1.93211954534392,-9.80769037686386,2.43236838191899e-09
4,-8.1,3.10625,1.93211954534392,-9.70769037686386,3.31618978151736e-09
4,-8,3.10625,1.93211954534392,-9.60769037686386,4.50936753084845e-09
4,-7.9,3.10625,1.93211954534392,-9.50769037686386,6.11587471406423e-09
4,-7.8,3.10625,1.93211954534392,-9.40769037686386,8.27310788798985e-09
4,-7.7,3.10625,1.93211954534392,-9.30769037686386,1.11621136059464e-08
4,-7.6,3.10625,1.93211954534392,-9.20769037686386,1.50207744251984e-08
4,-7.5,3.10625,1.93211954534392,-9.10769037686386,2.01607576527166e-08
4,-7.4,3.10625,1.93211954534392,-9.00769037686386,2.69892321402617e-08
4,-7.3,3.10625,1.93211954534392,-8.90769037686386,3.60366067583669e-08
4,-7.2,3.10625,1.93211954534392,-8.80769037686386,4.79918481099324e-08
4,-7.1,3.10625,1.93211954534392,-8.70769037686386,6.37473055060573e-08
4,-7,3.10625,1.93211954534392,-8.60769037686386,8.44554208880142e-08
4,-6.9,3.10625,1.93211954534392,-8.50769037686386,1.11600244841827e-07
4,-6.8,3.10625,1.93211954534392,-8.40769037686386,1.4708733382844e-07
4,-6.7,3.10625,1.93211954534392,-8.30769037686386,1.93356387229311e-07
4,-6.6,3.10625,1.93211954534392,-8.20769037686386,2.53521917182841e-07
4,-6.5,3.10625,1.93211954534392,-8.10769037686386,3.31548353372117e-07
